game_id,review_id,text,rating,likes_count,created,is_external
339958,1190390,"It’s an anime, a life sim, an RPG, oh hell, its Persona 5. In this game you become Joker, a Japanese high schooler trying to get by and change the hearts of those who exert their power over others. The art, animation, voice-acting, and style are so incredibly unique and deeply influenced by anime. The repetitive music adds a ton to transport you to a slice of Tokyo that you just want to inhabit.<br/><br/>Here's the thing, as a dad gamer, not having an easy pause and save system makes what could be a long and fruitful relationship end up on the shelf. I am putting this game down, not because I am over it, but because I cannot fit it into my life that needs to be paused at a moments whim. This came out in 2020, adopt these systems.",4,1,2021-01-29T16:28:26.432378Z,False
339958,1070062,"Although I haven't played the original game and instead skipped to the enhanced port, I can say this is a surprise for me, it's a genuinely fun game.",5,1,2020-09-20T08:10:28.623249Z,False
339958,1030518,"I did play through Persona 5 and I really did love it, but did have some major gripes with it. Whether it be Mementos' tediousness, Morgana's annoying sleep schedule, or undeveloped character relationships, these problems have ALL been fixed in Persona 5 Royal. The base game is just as brilliant as before, but with all the graphical, gameplay, and musical benefits of a new game. The new characters - Jose, Yoshizawa, and Dr. Maruki - are great additional characters and with added depth to Akechi, the game feels even more full and brilliant than before. The extra story in the end is a little tagged on (similar to a Toy Story 4), but there are still twists and turns that will keep you engaged with all the characters you love. Persona 5 Royal is the perfect way to do an ultimate version and the base game alone will keep you engaged and growing with the Phantom Thieves.",5,1,2020-08-02T03:27:10.105461Z,False
339958,928132,"Persona 5 Royal is astounding. Incredibly well made JRPG that adds a lot of really great features to an already solid basegame. I wish the story additions to Royal were handled better, but they're still pretty good.",5,2,2020-05-03T00:59:14.729849Z,False
339958,917605,"When I played the original Persona 5 at its release it immediately jumped to becoming one of my favourite games of all time. It had some of the best dungeons of any JRPG I'd played but also perhaps my favourite turn based battle system as well. It also had a truly excellent story with some great themes about making the world a better place populated by some of the most loveable characters any game JRPG or not.<br/>Playing Royal as left me secure in those opinions so all that's left to talk about is the new content, of which there's a lot of and  is very good, but unfortunately a bit inelegantly placed, well at least once you get to the new final semester.<br/>SPOILERS AHEAD, new confidants Kasumi and Maruki are great additions with some helpful abilities and buffs attached to them as well as being fun and interesting characters themselves and are weaved quite well into the story at first. Being able to hang out with Akechi now is a great addition as well, the added time allowing you to become more attached and sympathetic to his character. I was a bit disappointed that Kasumi does not join the party fully until the final semester, it seemed perfectly set up for her to join at Shidos place after all of the Casino shenanigans or at the very least join at Mementos. Alas she is saved for after all that in the new third semester palace.<br/>It's this new semester were some of my gripes come in. OG P5 has a truly excellent build to it's climax where the whole city remembers who the Phantom Thieves are and cheer them on, all your completed confidants included, as you shoot God in the face. P5R does all that still...but then keeps going. Maruki is actually a pretty great villain with a compelling motivation and backstory and his Palace plays to all the strengths of the games design, I love this battle system so much I'm down for any excuse to play it more, but in his new reality the Phantom Thieves are once again not remembered, at least strongly, taking the wind out of the sails a bit of the games original climax. <br/>One feels it may have been best served to the story to have this palace appear earlier but then again certain plot points would not be possible like Akechi's return without interrupting the flow of the narrative drastically further. That being said as you say your goodbyes to all your friends at the end I can't say these minor issues stop me from crying like a baby for 30 mins straight as I said goodbye to everyone, like even saying goodbye to that old guy that runs the second hand shop was sad.",5,3,2020-04-24T16:50:01.123541Z,False
339958,891268,"<div>I really did not think this game could get any better but I was very, very wrong. They took an absolute masterpiece and made it even better. This game has been out for a week and I'm already at the 35 hour mark. That may not seem like much for a game like Persona but I go to school full time and work full time. I am three months from getting my bachelors, so school also takes up a lot of time. I have been spending every single solitary free moment playing this, that is not a joke. You will notice the changes very early on, some big things, some small things. <br/></div><div><br/></div><div>They've taken the base game and perfected it, I'm not trying to sound like a complete fanboy but it's hard not to when you have a game as polished and fine-tuned as this.</div><div><br/></div><div>Also spoiler but Maruki's theme is some straight up fire, same with Kamoshida's ambush theme in his palace.</div><div><br/></div><div>Wanted to play Persona 5 but never pulled the trigger? Now's your chance.</div><div><br/></div><div>Played Persona 5 some but never beat it? Start the fuck over.</div><div><br/></div><div>Played Persona 5 and beat it? Time to have your heart stolen again.</div><div><br/></div><div>I'm changing my original score of 9.8, this is a 10/10 in my book, one of the best games I've ever played. A true joy from start to finish and the way they seem to have streamlined it to make it an even smoother experience has pulled me in even more. If we do get a Persona 6, I can't wait to see what they do next.<br/></div>",5,2,2020-04-07T01:03:36.698358Z,False
339958,1833363,"Persona 5 Royal (PC) - Finished on December 26, 2022.",4,0,2023-07-24T21:53:38.079017Z,False
339958,1696162,Outstanding. The best JRPG I played in 2021.,5,0,2022-12-15T22:14:13.231705Z,False
846303,2035753,Absolutely top tier. Sat as the credits rolled in waves of emotion. I wouldn't expect anything less from CDPR. What an fantastic addiction to an already preem game.,5,0,2025-05-14T13:49:11.821509Z,False
846303,2026847,"Not at all what i was expecting when I saw the trailer back in 2014, but goddamn its good, If youre gonna play it, play it with Phantom liberty, otherwise youre missing out.<br/><br/>Had a rough launch but probably gonna end up top 10 games of the 2020s<br/><br/>Also had to mention. Panam... that is all.",5,0,2025-04-07T23:45:55.916352Z,False
846303,1939022,One of the BEST experiences I've ever had.<br/><br/>This will stay in my mind for a very looong time.<br/><br/>I got so immersed in possibly one of the best detailed worlds I've seen in any game.<br/>The characters are so believable &amp; interesting.<br/><br/>The gameplay is super fun.<br/><br/>&amp; the music is very nice.<br/><br/>Would recommend to anyone &amp; everyone.,5,0,2024-04-25T11:16:10.045390Z,False
846303,1884105,"Contains Spoilers:<br/><br/>This DLC is very good and the continued fixing and refinement of the base game just shows how great this could've been at launch. I think there are a lot of smart moves for the gameplay changes they made and adding some new quality of life stuff. I think the new storyline is good and has so good characters added in. What is kind of shady is that I feel like in marketing, this DLC was sold as the true happier ending to the game. A way out of V's inevitable death via the Relic. The main storyline of PL does push this but in the end it's a lie and you are back to square one. In the ending where you finally do have the relic removed and live, it's at such a great cost that V is completely powerless to defend themselves. I'm not even saying the game needs a glowing happy ending, just one that is a little less depressing. It seems the devs really do live by the ""No happy endings in Night City"" mantra. To me there could be an ending where you don't remove the Relic and it's merc business as usual with Johnny along as a sidekick of sorts. Real preem. My main issue is that the devs know a lot of fans wanted to see V be able to come out slightly on top, maybe settle down with Judy like they deserve but they used this longing to sell false hope and that is kind of shitty in my opinion.",5,0,2023-11-12T18:14:15.615786Z,False
846303,1881166,"Well, I envy people who start the game for the first time. It's the best version of the game to play. Cyberpunk looks as awesome as it could be with RTX PathTracing with HDR on OLED display. DLC story is good, and it adds to the main story as well. 2.0 adds some more variety to the gameplay, but there's still more to be desired. The new district is a bit small and not all missions are interesting, but most of them are good enough. Idris Elba is a good addition to Keanu. 

8 of 10",4,0,2023-11-05T23:01:05.420654Z,False
846303,1875957,"Vindication.<br/><br/>Cyberpunk 2077 had a tragically rough release, full of performance problems, bugs, and unmet expectations. Phantom Liberty remedies the majority of these problems, both through an overhaul to the base game (Cyberpunk 2077 2.0) and the addition of a new storyline. The rough edges have been smoothed over, and the new content keeps the game fresh and engaging for a new playthrough.<br/><br/>At face value, Cyberpunk 2077 is a fairly standard game—a scifi/cyberpunk first person shooter with RPG elements, edgy story and characters, and a massive open world—nothing revolutionary. However, the incredible amount of detail work, apparent in every facet of the game, done at such a high level of quality, is what makes it shine.",5,0,2023-10-26T06:59:01.343136Z,False
846303,2015051,So Mi is overrated.,4,0,2025-02-19T17:28:49.680943Z,False
846303,1996672,great game,5,0,2024-12-27T16:33:20.866630Z,False
605544,1355803,"The best DLC I've ever played, FROM SOFTWARE expanded the game's gameplay with challenging but satisfying boss battles and new weapons and also managed to add to the original game's atmosphere and cryptic story.",5,0,2021-09-11T19:11:34.675537Z,False
605544,1804885,"Better OST, better bosses and an even more fucked up story. Also Boom Hammer best weapon",5,0,2023-06-02T22:21:05.936988Z,False
605544,1501814,A masterpiece. Also the best soundtrack in the entire series,5,0,2022-03-17T22:52:54.834813Z,False
536886,2017922,Most replayable game ever.,5,0,2025-03-02T00:36:34.359416Z,False
3636,1408897,"I almost gave this a recommended.  The gunplay is whatever, the remaster isn't THAT remastered, most other gameplay elements are just middling.  HOWEVER. The voice acting is great.  the acting acting is great.  the story is really good.",5,0,2021-11-22T00:29:58.900548Z,False
3636,848862,The Last Of Us was fantastic. My favourite linear game of this generation. With all the large open world games out there (which I often love) it was refreshing to play such a polished linear game. Right from the opening scene the tone and feel of this game is exactly what it aims for. The feeling of the characters and enemies is incredibly well done. The best part about this game is it’s story. I thought about the ending for weeks after beating it. The ending gave it the extremely rare second plus.<br/><br/>Final Score: A++,5,1,2020-02-28T21:53:54.493554Z,False
3636,799656,"Wow. I have heard nothing but stellar reviews for the game since it came out in 2013, and even more so for the Remastered edition on PS4, but I had never gotten around to playing it until today. I started playing the game at around 10:00 this morning and didn't realize until 10:00 at night that I was STILL playing. This game had me completely engrossed from beginning to end. Everything, from the graphics to the game play to the characters and their relationships absolutely blew me away! 10/10 God Damn!",5,2,2020-01-20T09:54:49.586615Z,False
3636,669258,"Amazing example of story telling and how games can deliver emotion in a way like no other medium can.  I finished it in one sitting and it changed me. <br/><br/>My one complaint is that other than the storytelling, the gameplay is lacking.  It doesn't take advantage of the fact that it is in a game and doesn't use that classic feeling of playing / actually being the characters in a story.  It feels like a less involved uncharted.  <br/><br/>Story wise however, this game delivers one of the most satisfying and well made stories ever, with an interesting setting and phenomenal characters and voice work.  <br/><br/>8.5/10",5,0,2019-10-31T09:51:22.781697Z,False
3636,498923,The experience of interacting with Joel and Ellie's journey is one of the most gripping aspects of this masterpiece.,5,1,2019-07-11T06:30:34.428222Z,False
3636,479147,i love depressing post apocalyptic narratives that sprinkle in little glimmers of hope!! when you're lost in the darkness... look for the light,5,0,2019-06-22T06:48:53.628269Z,False
3636,460200,"I really loved this game. The story, the gameplay and the graphics are all on point. This game made me feel like I was in there, and gave me the right feels at the right moment. I think this game is perfect in its own way.",5,1,2019-06-08T23:03:57.941523Z,False
3636,227608,"This is what I direct people to when I want to show them an example of a game with a well written, deep story with fantastic characters. This isn't your typical game with glorified violence and a story that's used as an excuse for gameplay. This is a mature story that brought me through an emotional rollercoaster.<br/>Gameplay is fine, it's satisfying to play and allows space for the story to shine.<br/>It has well-written dialogue and characters. <br/>The story is great at taking the characters through a self-reflective journey for them.<br/>The soundtrack is fantastic, having a very quiet tone that embraces the zombie genre.<br/><br/>In general, this game still holds up as one of the best story driven games to date.<br/><br/>10/10 A classic.",5,2,2019-02-08T04:45:58.268687Z,False
3636,196840,"very story oriented. loved every second of it and the controversial dlc.<br/><br/>if you haven't played it yet, get a PS4 like I did and do it. you wont regret it",5,1,2019-01-19T16:06:27.757009Z,False
3636,67769,"The story is better than the actual gameplay, but it's still a pretty solid experience all in all. I liked it, but not nearly as much as other people do. As an experience, it's well worth going through at least once. I wouldn't consider it to be an exceptional game though.",4,1,2018-09-06T21:14:29.036209Z,False
799265,1945047,"Such a perfect game. Full of artistry, emotions and memories. I've played it three times already and each time it feels as powerful and as perfect as the last time.",5,0,2024-05-26T15:22:18.833682Z,False
799265,1863373,"The Last of Us Part 1 is a masterpiece, blending intense action, emotional storytelling, and stunning visuals. Its post-apocalyptic world feels hauntingly real, with memorable characters and morally complex decisions. The gameplay is gripping, and the bond between protagonists Joel and Ellie is deeply moving. A must-play experience.",5,1,2023-09-24T06:22:56.286603Z,False
799265,1834244,"Exceptional 10/10. PC maxed out graphics. Story telling, the maturity level, the pacing... all perfectly done. This game is a masterpiece *chef's kiss*.",5,1,2023-07-27T04:22:07.308268Z,False
799265,1770490,"Man... this game hits you hard. I was not expecting such a deep plot.<br/><br/>The character's development is really impressive. The script uses all elements of cinema and gaming to reach its point. Also, the improved facial expressions due to its new engine elevate the details expressed by the acting. Obviously, it won't matter if the overall direction is not that good. I loved the dialog and was really into it. Feel so real that everything looks unclear - in a surprising way.<br/><br/>The graphics are amazing. I was getting impressed almost every time, due to the art direction in the streets or the expressions. Water, grass, sky, and textures, and more aligned with the audio design, adding a lot to the atmosphere factor.<br/><br/>The gameplay could be a little better since the dual sense controller's sensitivity was a little slow. But I liked the challenge overall since you must learn how to be stealthy to mitigate ammo.<br/><br/>Anyway, I highly recommend it. But be aware. The PC port is not good right now.",5,1,2023-04-03T01:45:29.945158Z,False
799265,1631450,"Concise Review:<br/>There is nothing else that needs to be said about TLOU. It’s incredible. This version is the clear best way to play. I still wish they spent this time making a new IP rather than a third iteration of TLOU but fuck it, it’s one of the best games ever.<br/><br/>Journal:<br/><br/>I tried to hold off on buying this as long as I could and I made it until the night before it’s released… I blame my Flex Friday. 100$ after tax was fucking ridiculous. I hate the principle of buying this game. But fuck I am excited to play it. Only played TLOU once about 5 years ago. Let’s fucking go!<br/><br/>I love this game. It’s so good. The detail is incredible. The graphics, lighting and environments are incredible. The voice acting and writing is better than a lot of television. I love the feel of the gameplay. The only way I’d say this game feels dated is gameplay is simple. It feels great. But it is simple.<br/><br/>Sam and Henry conclusion is so good. My jaw dropped. I forgot it happened like that. Those cutscenes were top quality visuals. <br/><br/>The genius behind the Ellie missions is right out the gate they give you lots of combat and a new rifle that’s really good. Rather than missing playing as Joel they are some of the best missions in terms of gameplay.<br/><br/>That scene where Joel tortured the guys for info and them kills them after. Oof. Great cutscene.<br/><br/>Beat it. The whole game is great. I don’t think there are any slow parts. But the ending is what catapults this game into the A++. It’s perfect. The brutality. The final line of Joel lying to Ellie. Oh man. I absolutely love it. Without the ending it’s still a top tier game, but it isn’t a god tier game. I hope the TV show can pull off the same emption that the game does.<br/><br/>Final Score: A++",5,1,2022-09-01T22:48:41.935326Z,False
799265,2075541,Best story. I’m not crying you are!,5,0,2025-11-12T18:14:10.467906Z,False
49840,378021,"The dominions series has long held the Palm of wealth in the field of strategic medieval-(or antique-) fantasy, with dozens of Nations to play, thousands of units and hundreds of spells, but was wrong to renew itself in its main systems, from n ° 2 to 4.
By reviewing in depth the combat system (moving from an ""I go you go"" with the defensive camp always acting first-which was a huge advantage once powerful spells wanted-to a system where units Act in an order based on their speed and where spells have an incantation time), that of displacement on the strategic map (allowing much more difference between lands and units), and that of blessings (now customisable and requiring the awakening of his God to benefit from most powerful effects) dominions 5 brings a real renewal to the series, and represents for me the most important progress since dominions 2.
Another of its qualities is that, if there is still a game above all intended for the MP and PBEM, encode an AI capable of assimilating all the complexity of the magic system being unimaginable, these different changes, some small progress in the behavior of AI opponents, and the development of ""story events"" adding flavor and ambience to the world, make the solo game much more interesting than in previous versions (notemment the end of the advantage to the Defender makes it much harder to destroy before they cause the slightest loss of the huge hordes that are used by AI in impossible difficulty. Unlike Dom3 or 4 I will advise it even to those who prefer the game solo (if, well, after twenty parts the natural limits of the AI would certainly push the players looking for a real challenge to turn instead to the MP, it is much better than the 4 or 5 parts that were needed to arrive at the same stage in previous versions).",4,0,2019-04-22T10:35:08.031979Z,True
49840,378020,"You are a fan of games type 4X? This one is to buy the eyes closed (but like, really, should not stop to the visuals) what I wrote at the time on dominions 4 applies as well on the 5: ""at least as good as it is ugly, is to say how much it is! Do not be put off by the graphics very years 90 (and again, we find much more beautiful games at this time), dominions 4 is of an unsuspected depth. It will however not be mastered so easily and it would be advisable to go through reading the manual (400 pages in English) and learn the keyboard shortcuts by heart, the latter allowing to perform actions that no button in-game allows you to do... ""
When it comes to knowing if the novelties justify a 5th Opus, the debate is open, for my part, I see it as a version 4.5 + +, and it is ample enough to justify the purchase.
Fights in real time (but we still have ""no"" direct control over), a creation of the suitor a little more thrust (at the level of blessings), rendered 3D improved (Ah Ah, I swear), travels between the provinces completely reviewed, a real cycle seasonal Visual (but still no Visual for the enchantment darkness), redesign of the random generation of maps (nothing but that is madness, we have generated maps that are... go I dare say, pretty in comparison with those of the 4), and other whatnot to the programs, at all good. On the other hand, I like the impression that we lost some possibilities at the level of constructions (roads, among other things, I did not watch out for the improvements of the forts), nothing nasty, but it is worth noting.
Anyway, there's plenty to do with magic, always as enjoyable and insane.
The Studio behind the dominions series is very small, and if they ensure the same follow-up to dominions 5 as to all their other games (which I do not doubt), you have for a few years of balancing and new content (free).
There is so much to say about this game that it will never fit in a steam evaluation, but see his solo as a tutorial (although it is quite possible to have fun), it will take a whole other dimension in multi, with parts that can be spread over several Maines.",4,0,2019-04-22T10:35:07.400140Z,True
5821,1014581,"My fave mobile game. Bright, colorful, and oozing with charm, encapsulating Steven Universe at its most magical. Completely free with no microtransactions or ads.",5,0,2020-07-16T07:02:17.769591Z,False
545015,2088060,"Ending left something to be desired but the craft, storytelling, game play, dialogue and subtly of real world issues is staggering. Really interesting to compare other throughways with people and how that reflects your own personality and ideology!",5,0,2026-01-13T20:31:10.405612Z,False
545015,2029320,"There's a lot to say about this game but I think the most important is that it is a work of art. Without a doubt, one of the best written games I've ever played. Period. I'm sure some would argue how much of a game it is because it is a more like an animated, chose your own adventure audiobook. Obviously you are controlling a character and running around but you aren't taking cover and getting into combat. The story is good and goes so many wild places and when you add onto that how crazy and goofy you can have your character act it just makes it better. There are some good roleplaying systems at play that allow for thoughts to be researched and unlock new dialogue choices or buffs. There is a TON of dialogue but everything is voice acted very well. If there was no VO I'm not sure this would work as well for me even though the writing is excellent but the VO really sells it. There are so many good characters and interactions throughout. Kim and Cuno are among the best. There is a lot of lore that be boring, lots of communist world building and revolution stuff but most of that you can skip without consequence. This is a murder mystery at its heart but it's so much deeper and take turns you won't see coming. There is some wild paranormal side stuff that is very interesting with some really good fan theories that are fun to read. What the devs achieved with this game is incredible. One of the best written and told stories that you help shape as you go through it. It is dense at times but it is worth it in my opinion and will give you around 40 hours for all the content.",5,0,2025-04-15T02:44:16.872052Z,False
545015,1730575,"<div>It is one of the most significant role-play games in history. Like ""Planescape: Torment"".</div><div>If you can say that you love role-play games, you definitely have to try it.<br/></div>",5,0,2023-01-30T10:17:06.285191Z,False
545015,1701541,Deux flics en manque de sex font un concours de bite à l’ombre d’un pendu et j’ai pas peur de dire que c’est le GOTY de son année,5,0,2022-12-26T21:59:41.912993Z,False
545015,1658739,Disco Elysium is almost certainly the most artfully and thoughtfully written video game of all time. It’s the only video game I’ve ever played that has felt as emotionally and intellectually fulfilling as reading fine literature. It’s also an incredibly funny and likable and entertaining game. Imagine everything good  about Moby Dick but actually fun to experience.,5,0,2022-10-14T02:30:39.897021Z,False
545015,1487619,"Simply one of the best games ever made. The writing and world design is so rich and deep, and all the characters have so much FLAVOUR. The game's skill trees (!) have more interesting personalities than 90% of actual video game characters. Disco Elysium is by turns melancholic, horrifying, hilarious, uplifting, cathartic and soul-destroying. I've never really experienced anything quite like it. If I could only ever recommend a single game for the rest of my life, this would be it.",5,2,2022-02-22T22:45:20.362686Z,False
